text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
The group claims “systemic racism” has made it difficult for black individuals to obtain birth control and enjoy “reproductive freedom.”,1,0.74589306,0.12260113,0.87346894,0.0039298977,0.0033394361,0.08749811,0.9091625,0.0058239126,0.047382068,0.946794,0.024416054,0.05638605,0.673538,0.057371333,0.1828363,0.0054522976,0.3154308,0.9953244,0.004102838,0.00057272037
"The wealthy are quite reasonably reluctant to give away more of their money than they have to and would simply move to more tax friendly jurisdictions, thus meaning the governments in high tax jurisdictions would have less to spend on worthy projects.",0,0.17610182,0.00049985544,0.01112046,0.9883797,0.33387253,0.07160089,0.5945266,0.15829788,0.14465794,0.6970442,0.020886514,0.22928403,0.7152172,0.018368121,0.013090812,0.0031532808,0.2461099,0.99603146,0.0017452594,0.002223231
"In Francis, Thunberg has found a kindered spirit. The Jesuit pope has made fighting climate change and caring for God's creation a pillar of his papacy.",0,0.2092302,0.005919272,0.9627079,0.03137281,0.00031950642,0.9944143,0.005266146,0.002946017,0.016691364,0.9803626,0.009769948,0.03149195,0.52036923,0.26183414,0.1672536,0.009281176,0.005290324,0.0009563492,0.00026986544,0.99877375
"Defending Democracy Together, a group of “Never Trump” conservatives including commentator Bill Kristol, created Republican Voters Against Trump. It is among several groups on the right ― including the Lincoln Project, which was co-founded by attorney George Conway and GOP strategists Rick Wilson and Steve Schmidt ― targeting the president as the election approaches.",0,0.3351972,0.9864628,0.013047909,0.00048925815,0.00062424195,0.31346714,0.6859087,0.00040490323,0.0008140726,0.998781,0.008207195,0.014222647,0.2196959,0.32675612,0.42325783,0.007860342,0.95407903,0.96067554,0.0355542,0.003770284
A woman who was the victim of a brutal gang rape attack in 2007 has spoken out about her ordeal and her attacker not being deported thanks to passengers aboard his flight.,0,0.06471759,0.9975656,0.0019374355,0.00049693056,0.00019971827,0.9988739,0.000926352,0.056718204,0.6634643,0.27981752,0.011080878,0.01647592,0.30689028,0.1639467,0.49591908,0.0056871637,0.0027544848,0.98948425,0.0047616693,0.005754089
"Defense Secretary Mark Esper has issued a policy ushering in a de facto ban on displaying the Confederate flag at U.S. military installations around the world by authorizing only certain flags that promote unity, according to a copy of his memo, seen by Reuters on Friday.",0,0.029853262,0.99734616,0.002083883,0.000570001,0.99874157,0.00061213714,0.0006463921,0.99850404,0.00037239928,0.0011234841,0.016911881,0.04411656,0.8038898,0.06246195,0.06752968,0.0050900634,0.00023434934,0.9823585,0.016642863,0.0009986085
"That was because stingy lawmakers, mostly Republicans but some Democrats, refused to enact the full stimulus package former President Barack Obama's economic advisers sought using the same economic principles as I.",1,0.94965667,0.015295949,0.96485937,0.019844724,0.06312862,0.14864081,0.7882306,0.39222866,0.026022458,0.58174896,0.006564087,0.011918803,0.21417305,0.33650193,0.42302677,0.007815338,0.047565226,0.9979976,0.001380742,0.0006216071
U.S. civil rights groups have enlisted the multinationals to help pressure the social media giant into taking concrete steps to block hate speech in the wake of the death of George Floyd and amid a national reckoning over racism.,0,0.16506888,0.9971487,0.002393821,0.00045754545,0.9724277,0.0077471263,0.019825112,0.09473654,0.006821112,0.8984423,0.010276454,0.02939695,0.7295275,0.15674889,0.06558605,0.008464203,0.0002947255,0.9751057,0.0018695906,0.023024688
"Reilly also suggested that Trump’s “grudge” against Puerto Rico correlates with a soured golf course deal on the island, and explained why the sport may be responsible for Trump’s embrace of a wild conspiracy theory about wind turbines causing cancer.",1,0.93019724,0.30137825,0.6965082,0.0021135202,0.0018106326,0.011156278,0.9870331,0.00053572893,0.00083662715,0.99862766,0.012373239,0.01410145,0.26505697,0.308274,0.39017195,0.010022389,0.021775797,0.9985184,0.0011332913,0.00034823956
"Once powerful Hollywood producer Harvey Weinstein was charged in Los Angeles on Monday on sex crime charges just hours after he appeared in a New York court for the start of his rape trial, which has become a focal point for the #MeToo movement.",0,0.03812557,0.9948678,0.0048188837,0.00031335893,0.45038697,0.46084103,0.08877201,0.0023074932,0.0015000768,0.99619234,0.014558134,0.01898692,0.31561854,0.15710236,0.4888461,0.0048879436,0.07646647,0.9984579,0.00089685485,0.00064521714
"They will not do that by making the Department of Justice even less accountable to elected officials, as Democrats are demanding. They will do it by slashing and burning the bureaucracy and its powers. Government by and for the people will perish from the earth if unelected officials are capable of weaponizing government against the people’s elected representatives.",1,0.9609527,0.00048960827,0.0047784504,0.9947319,0.00018435749,0.9920163,0.0077992817,0.00029148237,0.0025422028,0.99716634,0.0065811514,0.010023144,0.1031009,0.46535137,0.40189645,0.0130469315,0.2143839,0.9980798,0.00082807103,0.0010921758
"But rather than appreciate the fact that Asian-American women are considered highly attractive, Lim sees only a sneaking racial bias, a reflection of our upside-down cultural world where victimhood and oppression carry more social currency than even beauty and success.",1,0.9122945,0.0007467686,0.017468862,0.98178434,0.0006170419,0.9880041,0.011378892,0.0023357805,0.042821687,0.95484245,0.0194298,0.12874809,0.663891,0.09104051,0.091277964,0.0056126444,0.030484505,0.99772376,0.00092336285,0.0013528605
"As the COVID-19 virus spreads in the USA and around the world, officials at the U.S. Centers for Disease Control and Prevention encourage people to work from home as a way to help cut back contagion.",0,0.06673205,0.9939306,0.004157225,0.0019122177,0.22570471,0.7732248,0.0010705416,0.12145313,0.5867972,0.2917497,0.012730142,0.029873509,0.5136108,0.3549638,0.07094219,0.017879548,0.008897703,0.003083434,0.0020249155,0.99489164
Miami recently declared a climate emergency since it faces an existential threat as it battles rising sea levels and increasingly violent Atlantic storms.,0,0.119892545,0.99424523,0.0053627444,0.0003920468,0.0001697054,0.9996916,0.00013872077,0.007633161,0.9838521,0.008514789,0.012899288,0.040627986,0.59593385,0.1701591,0.17574732,0.0046323948,0.00028594234,0.67817396,0.31949398,0.00233213
Last week Trump posited in an interview that Iran had been poised to attack four American embassies before Soleimani was killed in a U.S. drone strike on Jan. 3.,0,0.08581698,0.99293983,0.0067267315,0.0003334651,0.9992016,0.0004702753,0.0003281465,0.0042946436,0.0040496034,0.9916558,0.017719952,0.012544494,0.21145496,0.1441707,0.6059559,0.008153957,0.00031194833,0.91359717,0.08574401,0.00065878115
"The issue isn't whether farmers need or deserve aid but whether we recognize that we are one society that must care for all its people, wherever they live and whatever their political allegiances.",0,0.19017889,0.0009748469,0.003428213,0.99559695,0.00088124495,0.92512316,0.07399561,0.017076198,0.21655248,0.76637137,0.008179334,0.010200024,0.08460288,0.16110873,0.7303588,0.005550159,0.32914343,0.27261782,0.01521535,0.7121669
"The United States is a failed democracy and a mafia state, the natural result of what happens when capitalism is deregulated.",1,0.9661126,0.0008386155,0.003105335,0.99605596,0.002208138,0.4690014,0.5287905,0.0036579752,0.007452988,0.988889,0.006158001,0.010356505,0.077063665,0.2566002,0.6434454,0.0063762786,0.014461377,0.99816567,0.00089449174,0.00093991956
President Donald Trump last month unveiled a “blueprint” to reduce drug prices by promoting the entry of cheaper rivals to existing drugs and giving private insurers more scope to negotiate prices.,0,0.11753224,0.9957266,0.003821519,0.00045192102,0.9994992,0.0003634147,0.00013739066,0.99745435,0.0009745787,0.0015711047,0.0067104637,0.017183408,0.42048633,0.39110333,0.15275253,0.011764023,0.030688487,0.024297403,0.03325826,0.94244426
"Anti-Vaxxer Rebecca Dalelio, 43, was taken into custody after she tossed a menstrual cup, which she said was filled with blood, from the public gallery as senators finished taking a vote at about 5:14 p.m.",0,0.028483925,0.9928322,0.0049981475,0.002169735,0.00031828522,0.99950707,0.00017464907,0.0019017273,0.988524,0.009574271,0.0076473937,0.007713652,0.06393156,0.39199376,0.5203956,0.008318062,0.0005726541,0.9982273,0.0012246782,0.0005479615
"So you have the New York Times, the Tax Policy Center and — AND — the godless liars at PolitiFact admitting “Biden’s plan would mean higher taxes on average for all income groups,” and the ad is rated still “mostly false.”",1,0.9472868,0.004502192,0.9211261,0.0743717,0.0024955866,0.0029163635,0.99458814,0.00074385706,0.00047390346,0.9987822,0.38199043,0.12023642,0.35573614,0.02416399,0.11359072,0.004282276,0.83801806,0.9983846,0.0010417836,0.0005736672
The movement’s hysteric leader proceeded to hush the crowd so the mayor’s answer could be heard across the streets so they could vote him out next year if he bowed to their anarchic demands.,1,0.96038866,0.025868809,0.9415104,0.032620825,0.0045583346,0.09916486,0.89627683,0.011574774,0.032917436,0.9555079,0.008169015,0.008020254,0.05687445,0.4156921,0.50305176,0.0081924675,0.4555735,0.9983777,0.0010313159,0.0005909908
De Niro's Tribeca Festival Yanks Anti-Vaccination Film...,0,0.64002585,0.9765339,0.02131264,0.0021533857,4.037292e-05,4.417405e-05,0.99991536,0.0055025066,0.41204634,0.5824512,0.006905956,0.008035354,0.05195968,0.20201476,0.72627896,0.0048052636,0.99621296,0.010500117,0.9864108,0.0030890992
The dumbest person alive': Video reveals how painfully and dangerously wrong Trump has been about the coronavirus,1,0.9675102,0.002936111,0.4113769,0.58568704,0.0015777525,0.010460749,0.9879616,0.0045682783,0.8021265,0.19330522,0.016385483,0.012989778,0.07602756,0.497028,0.3761093,0.02145988,0.00048639634,0.9960044,0.0031127185,0.00088293414
"And in no sane world is Harris a moderate, but that is how the New York Times cast her in its continuing delusional coverage of the election.",1,0.9725007,0.00068773795,0.016572082,0.9827403,0.0025731092,0.5473946,0.4500323,0.0013523323,0.0021695273,0.99647814,0.038457204,0.0512811,0.307639,0.0747926,0.5226259,0.0052042007,0.24049307,0.9971011,0.0006468261,0.0022519971
"The unions and Democrats claim that money is the problem, even though the decrepit schools of Baltimore rank third in the U.S. for per-capita spending. ",1,0.77330875,0.056562867,0.94008416,0.003353006,0.63770694,0.3615876,0.00070544815,0.16496931,0.61186767,0.223163,0.025322067,0.30698663,0.6364876,0.01869484,0.0090497,0.0034591681,0.00026111735,0.9965378,0.0028752007,0.00058700674
The Age of Conspiracy Theories in which we are now immured has produced a kind of bastard offspring: the Shared Violent Fantasy. ,1,0.9668582,0.0012127904,0.003929555,0.99485767,0.00011088637,0.000495832,0.9993932,0.002340712,0.0016367154,0.99602246,0.013475599,0.014690666,0.13995694,0.108724326,0.71851116,0.004641366,0.961709,0.99769384,0.0013579236,0.0009483058
"Health care and education costs have also outpaced inflation, that has left many in the middle class struggling to pay their bills day-to day: More than 20% of middle-income households spend more than they earn, the report says.",0,0.04363672,0.9956695,0.0033165438,0.0010140332,0.9617407,0.036615096,0.0016441483,0.99867755,0.00095191883,0.00037045684,0.029795306,0.37280467,0.5813986,0.010238819,0.0032590248,0.0025035574,0.0063347784,0.32010418,0.5843176,0.09557824
Hundreds of cops packed a California church Saturday in final salute to police officer Ronil Singh who was killed the day after Christmas when he stopped an illegal immigrant suspected of driving drunk.,0,0.06705026,0.99724627,0.0022373614,0.00051639316,0.00028667008,0.99939215,0.00032114075,0.004775806,0.962152,0.03307217,0.008852124,0.011585518,0.096014455,0.36739618,0.5085239,0.007627804,0.0004643914,0.9970341,0.0017006223,0.0012653521
"Right-wing President Jair Bolsonaro has strongly advocated the use of the hydroxychloroquine for early treatment of the coronavirus, echoing U.S. President Donald Trump.",0,0.13062155,0.99607784,0.003345496,0.00057664746,0.9892147,0.008986696,0.001798627,0.009888497,0.009666969,0.98044455,0.033616282,0.11775174,0.7670938,0.02716892,0.04652751,0.007841765,0.0011288959,0.0024252224,0.029680489,0.96789426
President Trump sought to play down the threat from coronavirus and announced Vice President Mike Pence would be his point person to coordinate government efforts to prevent a widespread outbreak.,1,0.2335921,0.99669147,0.0025259375,0.00078261987,0.9917142,0.008203347,8.240847e-05,0.008664126,0.005608312,0.9857276,0.009936812,0.013214054,0.24498203,0.5020102,0.21295983,0.01689702,0.00088016037,0.0076632714,0.8307819,0.16155486
What will stop the hyper sexualization of our children by the counterfeit sexual freedom culture?,1,0.97203416,0.0010811727,0.0033672408,0.9955515,0.00033596967,0.9877802,0.01188377,0.0027930164,0.0030016045,0.9942054,0.0053804214,0.007821393,0.048879694,0.21161515,0.7203365,0.0059668124,0.40156755,0.9968239,0.0016135414,0.0015625951
"Trump likes to tell this story with vivid and completely made-up details about swaddling a baby in blankets before murdering it. The Senate held hearings in which anti-choice activist Jill Stanek — a crazed, racist liar who also claims Chinese people think aborted fetuses are a “delicacy” — claimed, almost certainly falsely, that she once witnessed a baby being killed this way. ",1,0.959335,0.01425397,0.97544026,0.010305699,0.0016034705,0.3304987,0.6678979,0.0003887034,0.0007853227,0.99882585,0.018612629,0.017974155,0.20795776,0.46582922,0.26567316,0.023953028,0.010878936,0.9984952,0.000693575,0.00081121863
"Some 300 Thais and foreigners in Thailand and elsewhere joined an online protest against racism on Sunday, adding their voices to global calls for justice for black American George Floyd who died in U.S. police custody in Minneapolis last month.",0,0.023838988,0.9976926,0.0017268617,0.0005806735,0.99044657,0.009439876,0.000113562826,0.9462141,0.049615305,0.0041705407,0.012876746,0.030836634,0.418784,0.32137936,0.20630378,0.0098194815,0.00030391332,0.9761238,0.009887543,0.013988617
"A mix of militia members, Confederate followers and supporters of President Donald Trump faced off against more than a hundred left-wing protesters, some armed, many carrying signs or wearing T-shirts supporting Black Lives Matter.",0,0.10710201,0.9969324,0.0023541956,0.0007134004,0.0006940995,0.9800903,0.01921556,0.0021297445,0.04420651,0.9536637,0.016270371,0.045432933,0.46544805,0.29671088,0.16788852,0.008249256,0.0032193766,0.9917671,0.0059754075,0.0022576107
"The idea of imposing a wealth tax on the richest Americans has elicited sharply divergent views across a spectrum of politicians, with President Donald Trump branding it socialist and progressive Democratic presidential contenders Senators Elizabeth Warren and Bernie Sanders prominently endorsing it.",0,0.24284986,0.18581647,0.81266207,0.0015215246,0.0044320864,0.010281669,0.98528624,0.020774564,0.0069369785,0.9722884,0.026713688,0.09946588,0.8167757,0.027195476,0.021697279,0.008151952,0.008260234,0.007648573,0.0012849966,0.9910665
"Even if the wealth tax projections fall short, Zandi believes Warren may still be able to make up the difference through other taxes in her plan, including those on corporations and employers.",0,0.09619898,0.9868199,0.012596204,0.0005838206,0.9981717,0.00078571826,0.0010426074,0.90984744,0.023298718,0.066853896,0.013522766,0.033151153,0.3872364,0.39962688,0.15142982,0.015033041,0.0056356792,0.0006598684,0.0009200184,0.9984201
Everyone in the establishment media are working overtime to either cancel or terrorize Rowling into repudiating her beliefs.,1,0.9519224,0.0007246142,0.032453,0.9668223,0.020744411,0.37081936,0.60843617,0.0022180562,0.0020946532,0.9956873,0.011151731,0.009978743,0.0579585,0.53320396,0.37375417,0.01395292,0.15022263,0.9985018,0.0006728619,0.00082535594
"Despite a clear margin of victory for Biden, Trump has refused to concede.",0,0.053889308,0.99558157,0.0032055273,0.0012128839,0.00057894335,0.9980475,0.0013735218,0.043886274,0.20011689,0.7559968,0.08917511,0.43747723,0.4468423,0.011611595,0.010407363,0.004486442,0.00025535678,0.95346206,0.043743663,0.0027942066
"Physicians are fleeing the island as a financially strapped healthcare system, long treated less generously than the states under Medicaid and Medicare, squeezes their income.",1,0.8935099,0.017482286,0.9593761,0.02314164,0.00033517653,0.9993969,0.0002678537,0.05556832,0.9125667,0.031864997,0.007911893,0.02087975,0.31644484,0.4905102,0.15417825,0.010075102,0.00420389,0.9971739,0.0018449909,0.000981044
"The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text, suggesting the measure ends secret divorces – cases where Saudi men end a marriage without the knowledge of their former spouse.",0,0.046045277,0.99688405,0.0026225,0.00049344153,0.08960567,0.9029618,0.0074325064,0.091604665,0.52508914,0.3833062,0.008348664,0.009523292,0.110596254,0.1921472,0.6746913,0.0046932893,0.00031561858,0.0058825826,0.9921634,0.0019539623
"White nationalists also expressed excitement Tuesday about Trump's plan to use an executive order to end ""birthright citizenship,"" the automatic grant of citizen status to anyone born in the United States.",0,0.07750576,0.9945268,0.004892194,0.000580877,0.006239551,0.981652,0.012108497,0.059546452,0.7694039,0.17104967,0.017613782,0.03596674,0.5380646,0.1916082,0.20527637,0.011470309,0.0002908264,0.914647,0.00444444,0.08090856
"On immigration, Klobuchar now supports a “path to citizenship” for illegal aliens — though she once took a harder line.",1,0.90033835,0.0114916125,0.97515124,0.013357177,0.990227,0.008522808,0.0012501589,0.007500778,0.14762,0.8448792,0.02499664,0.24578215,0.6988795,0.016526293,0.009995746,0.003819637,0.19193476,0.001468752,0.0010773416,0.997454
An Oklahoma Democrat elected Tuesday will make history as the first Muslim in the Oklahoma Legislature and the first nonbinary legislator in America.,0,0.039277405,0.9968015,0.0024537009,0.00074480864,0.00035290606,0.9978058,0.0018413649,0.0025152657,0.9558788,0.04160591,0.385676,0.36481497,0.16345118,0.013350888,0.069755614,0.0029513075,0.0024435844,0.00047424654,0.0013792578,0.9981464
"Malaysia’s health ministry called on Thursday for mass gatherings to be postponed after at least 12 coronavirus cases were linked to a three-day religious event in the capital attended by some 10,000 people from several countries.",0,0.021757502,0.99731135,0.0018851489,0.00080357416,0.99834156,0.0015885701,6.9848844e-05,0.4966334,0.39684838,0.10651823,0.009430096,0.0089979125,0.08826119,0.29447964,0.5919446,0.0068866108,0.00028431835,0.004034723,0.9911509,0.0048143915
"We don’t need to embrace full-on socialism communism, and Ocasio-Cortez is swift to say that, but the floor needs to come up and the ceiling needs to come down.",0,0.28519335,0.0005689962,0.0054117767,0.99401927,0.0024175767,0.8472091,0.1503733,0.0015484756,0.010425685,0.98802584,0.010859404,0.035870638,0.4093361,0.29474902,0.24007998,0.009104819,0.38752192,0.0698057,0.06446806,0.8657262
"While the stupid Democrats who vote for Democrats stress and worry  about another round of looting and burning this weekend in their Democrat-run cities, all I’m worried about is the weather.",1,0.9380411,0.0011229361,0.0061682677,0.9927088,0.0011647363,0.9877159,0.011119304,0.0028658865,0.006340261,0.9907939,0.01639618,0.034370203,0.24187303,0.31749257,0.38055116,0.00931686,0.24350707,0.99469584,0.0039491886,0.0013549228
But it’s getting increasingly difficult to maintain the myth that the enormous wealth inequality in not just American society but the entire world somehow reflect a system that’s fairly rewarding people for their talent and labor.,1,0.6984314,0.00049256056,0.009748371,0.9897591,0.0068005836,0.006042689,0.9871567,0.00071601116,0.0047034943,0.99458045,0.020013941,0.053708997,0.48651114,0.20456275,0.22947764,0.0057254755,0.42534426,0.9932985,0.0018965172,0.0048051304
"The Trump regime appears to have given up on containing the outbreak and is just focusing on managing the political fallout. This week, the White House rejected its own sensible, science-based guidelines to re-open states, and Trump has left it up to governors to decide how and when to reopen their economies.",0,0.13582157,0.0057692006,0.9750445,0.01918632,0.005665615,0.72622514,0.26810917,0.16986303,0.74158293,0.088553995,0.014785239,0.022889167,0.44700623,0.33347452,0.1705673,0.01127756,0.0003627984,0.9979881,0.0013607427,0.00065114733
"Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States",1,0.38656402,0.9974431,0.0020861553,0.00047069232,0.9992453,0.00057906355,0.00017573846,0.00623186,0.0034261746,0.990342,0.12673856,0.045252617,0.16485864,0.0412698,0.61217815,0.009702248,0.015206997,0.9188797,0.07970907,0.0014111823
"Now, with Democrats in control of the House of Representatives after the midterm elections, and with states like New York and Virginia among others pushing boundaries on abortion to extremes, the Republicans in Congress is rolling out a long-term push to force the Democrats to hold a vote on the bill.",0,0.35683867,0.01564148,0.9770315,0.0073270337,0.0077556907,0.18503049,0.8072137,0.0032865074,0.016727973,0.9799856,0.025153693,0.11946512,0.8058572,0.027708368,0.016112635,0.0057030097,0.0019006036,0.9389016,0.045033496,0.01606498
Rowe then dismantled each of Atkins’ unsubstantiated points. He lambasted celebrities for constantly broadcasting their political opinions as though their views have any impact on most Americans.,1,0.966358,0.007173074,0.97743875,0.015388228,0.0053700325,0.22081603,0.773814,0.00047164984,0.0012897829,0.99823856,0.013630372,0.013539456,0.10357201,0.6177795,0.22811513,0.023363532,0.079099536,0.9975993,0.0010271439,0.0013735205
Germany tries to stop Trump from luring away firm working on coronavirus vaccine.,0,0.47172078,0.045777228,0.9434126,0.010810169,0.99642307,0.0035234794,5.3393815e-05,0.027137166,0.31082645,0.66203636,0.008656619,0.007910161,0.058045078,0.58468443,0.32813397,0.012569705,0.0002339555,0.9969132,0.0025781957,0.00050860364
Gadsby's work is a testament to how eagerly the arbiters of our culture will devour and elevate work that convincingly purports to be progressive.,1,0.88070154,0.0007101712,0.006071951,0.9932179,0.0011490475,0.016506167,0.98234487,0.0028581235,0.0036089327,0.9935329,0.021653816,0.032178976,0.23947988,0.11550569,0.5863044,0.00487722,0.27689663,0.001123142,0.0003950079,0.9984818
"The concept of changing one’s biological sex is, of course, nonsense, as sex is determined by unalterable chromosomes.",1,0.92275137,0.00095380144,0.0030785871,0.9959676,0.0021847386,0.96223116,0.035584096,0.025618002,0.038902987,0.93547904,0.012126588,0.011465576,0.053509433,0.071901545,0.84681773,0.004179146,0.35443076,0.99576616,0.0035446452,0.000689216
"One of China’s richest men, the founder of the Alibaba retail chain, went further, pledging the personal donation of a million facemasks and 500,000 virus test kits to the United States.",0,0.08855896,0.99723595,0.0021437958,0.00062027614,0.93504184,0.063509054,0.0014491191,0.07475469,0.23648676,0.68875855,0.0254996,0.078700766,0.82332355,0.04514023,0.02192694,0.0054089804,0.0008232994,0.0023818163,0.0025903238,0.99502784
"On the other hand, it’s also true that men often use the “it’s not me, it’s the world” cover to discourage women’s dreams and ambitions, and often for self-serving reasons.",0,0.3327926,0.0010617344,0.0035574434,0.9953809,0.011223712,0.14610626,0.84267,0.0017015466,0.0038873309,0.99441105,0.054921746,0.38152027,0.53304714,0.01179861,0.014850638,0.0038615777,0.4568874,0.99814653,0.00091434177,0.00093913684
"The U.S. ambassador to Germany, Richard Grenell, doubled down on his defense of Vice President Mike Pence as Democratic presidential candidate Pete Buttigieg appears to have tried to put the feud with Grenell to rest.",0,0.10433045,0.9968035,0.0027273032,0.00046909248,0.7892402,0.037484504,0.17327537,0.01114538,0.011536854,0.9773178,0.015391667,0.022654641,0.29759815,0.42366293,0.22460634,0.016086314,0.0005848383,0.99858546,0.0008469729,0.00056760054
Trump broadcasts his utter ignorance in the face of the coronavirus outbreak,1,0.9697519,0.0007568649,0.032684162,0.9665589,0.018034745,0.007335599,0.97462964,0.002200871,0.0021725062,0.9956267,0.012637043,0.011252725,0.064951405,0.56719214,0.3232754,0.020691285,0.00024541345,0.99836737,0.000930803,0.0007018669
"In a country where gun ownership and firearms training are seen by the far right as inalienable, all-American freedoms, the military is a ripe breeding ground for disaffected men looking for individual empowerment, a sense of belonging, and just such training.",1,0.9143777,0.0009270399,0.0041252174,0.9949477,0.00093167817,0.7427721,0.2562962,0.00054212706,0.009267703,0.9901902,0.04746055,0.30384517,0.5985908,0.015233278,0.031881668,0.002988516,0.051382784,0.003964145,0.00069255964,0.9953433
"Few would consider a global pandemic reason to celebrate. In fact, many people are suffering, such as those out of work or others who were near retirement and now thrust back into a grueling role. But the pandemic does provide all of us an opportunity to rethink our life philosophies, and reorder our priorities.",1,0.4644541,0.0006972402,0.0065836296,0.99271905,0.0002613501,0.9985251,0.0012136325,0.0035953084,0.012005655,0.98439896,0.019252924,0.13933113,0.7728265,0.0434635,0.019823693,0.005302334,0.39403403,0.81855625,0.008243526,0.17320018
Pompeo appeared hopelessly lost when WSMV’s Nancy Amon was far better prepared for an interview than he was.,1,0.89265996,0.006147395,0.9033394,0.090513304,0.0057335417,0.7175115,0.276755,0.0046034604,0.054286815,0.9411097,0.01044198,0.010703789,0.097886816,0.2824885,0.5933577,0.005121218,0.45066229,0.9951782,0.002928864,0.0018929528
"It is also worth noting that the “white nationalist” in question, Patrick Casey, does not claim to be a white nationalist but an identitarian activist, a group the far-left media regularly attack as racist.",1,0.9089768,0.011746929,0.98054266,0.007710465,0.0011663451,0.32637268,0.672461,0.00048121085,0.0013810393,0.9981377,0.11543085,0.084106125,0.28929606,0.05036576,0.45591286,0.004888281,0.092089914,0.9982911,0.0010324776,0.0006764173
"Group of 20 finance ministers agreed on Sunday to compile common rules to close loopholes used by global tech giants such as Facebook to reduce their corporate taxes, a final communique issued by the bloc showed on Sunday.",0,0.027260477,0.99737585,0.0021555081,0.00046867278,0.99972373,0.00022734246,4.8829257e-05,0.99817514,0.00071909226,0.0011057887,0.008948364,0.008354617,0.097034074,0.27348343,0.6058235,0.006355982,0.00028178247,0.0011344246,0.99243164,0.006433898
"In the case of student debt cancellation, they also force people to make painful choices: Does a young couple put off getting married to get their student debt reduced? Do they wait another year before taking good jobs, so that they qualify? Must a struggling young person stay away from his parents’ home and couch-surf for a year to obtain the benefit?",1,0.92562664,0.0025315757,0.24645105,0.7510174,0.00024985382,0.99898607,0.00076409563,0.004245223,0.9001218,0.095632926,0.024161713,0.06647797,0.6239149,0.18085171,0.08593352,0.018660203,0.33028585,0.997324,0.0014858184,0.0011902014
That’s why a new proposal from a bevy of progressive lawmakers comes as a welcome and innovative addition to the policy arsenal: increasing the corporate tax rate in accordance with the gap between CEO pay and median worker pay.,1,0.69318354,0.056615587,0.9407401,0.0026442236,0.9220063,0.015031422,0.062962316,0.027585678,0.012932495,0.9594818,0.016828433,0.083284386,0.7892823,0.058574043,0.047591962,0.0044389134,0.11286479,0.00061384105,0.0004528488,0.99893326
New York state Sen. Jacobs serves as one of the many Republican congressional primary candidates for New York’s 27th congressional district seat after former Rep. Chris Collins (R-NY) resigned after accusations of insider trading.,0,0.08438364,0.9967886,0.0023466668,0.00086471724,0.0016450043,0.99821436,0.00014069883,0.0021989169,0.0037819631,0.99401915,0.026667137,0.039056674,0.61979556,0.093408,0.21601099,0.005061707,0.00034139492,0.9864796,0.013044406,0.0004760262
"Research shows combining vaccine misinformation with alternative medicine, homeopathy and diet content this way is one of the most pervasive and persuasive techniques used by anti-vaccination advocates to forward their agenda.",0,0.5145393,0.0038764887,0.66389817,0.33222535,0.008688442,0.22459424,0.7667173,0.0031479618,0.0027269307,0.9941251,0.024579845,0.16812134,0.73706037,0.03089997,0.035679992,0.003658511,0.18316302,0.99722713,0.0014405319,0.0013323028
"But COVID-19 is shaking her views. The woman who would identify herself only as Stephanie, citing a fear of reprisals from committed anti-vaxxers, says she is now 50:50 on taking a vaccine should one be discovered for the respiratory disease caused by the new coronavirus.",0,0.060893122,0.99688196,0.002781515,0.00033658659,0.0006503052,0.99897885,0.00037089386,0.0040523577,0.9264164,0.06953121,0.011456308,0.024574986,0.23716888,0.3781312,0.340369,0.008299717,0.20383726,0.9611028,0.036805283,0.0020919316
The news coverage of the explosion of wealth among billionaires has been widespread because of the contrast with working Americans experiencing staggering layoffs.,0,0.26855442,0.13555387,0.8625012,0.0019449696,0.01310583,0.054835577,0.9320586,0.0649046,0.02407138,0.91102403,0.02058814,0.12979494,0.8186835,0.017157529,0.010257468,0.0035184282,0.026784437,0.989995,0.0047698896,0.005235058
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.",0,0.17738312,0.9974004,0.0021728072,0.00042686277,0.001607069,0.9947653,0.0036276346,0.0020257991,0.9957754,0.002198856,0.007958577,0.0074265683,0.069599055,0.3405709,0.56737584,0.007069033,0.000774555,0.9975682,0.0019320113,0.0004998381
Trump and the GOP are desperately launching a war on American cities,1,0.96224,0.00052420516,0.013292139,0.98618364,0.0022345907,0.00243747,0.99532795,0.0006186475,0.0013655431,0.99801576,0.008381218,0.00883472,0.0543353,0.537524,0.37651986,0.014404888,0.002563691,0.9975388,0.0013060232,0.001155121
