text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
A woman who was the victim of a brutal gang rape attack in 2007 has spoken out about her ordeal and her attacker not being deported thanks to passengers aboard his flight.,0,0.117499754,0.9975656,0.0019374355,0.00049693056,0.00019971827,0.9988739,0.000926352,0.056718204,0.6634643,0.27981752,0.011080878,0.01647592,0.30689028,0.1639467,0.49591908,0.0056871637,0.0027544848,0.98948425,0.0047616693,0.005754089
"Defense Secretary Mark Esper has issued a policy ushering in a de facto ban on displaying the Confederate flag at U.S. military installations around the world by authorizing only certain flags that promote unity, according to a copy of his memo, seen by Reuters on Friday.",0,0.09692907,0.99734616,0.002083883,0.000570001,0.99874157,0.00061213714,0.0006463921,0.99850404,0.00037239928,0.0011234841,0.016911881,0.04411656,0.8038898,0.06246195,0.06752968,0.0050900634,0.00023434934,0.9823585,0.016642863,0.0009986085
"And yes, there’s something in the Fox News DNA over the years that has meant that women political opponents spark a deeper sense of outrage and hate.",1,0.89241993,0.000824955,0.005588013,0.993587,0.0058050607,0.5224772,0.47171775,0.0013049897,0.0025628307,0.99613214,0.2153917,0.39824644,0.36308333,0.009428151,0.010867621,0.002982796,0.4376048,0.9959473,0.002202382,0.0018503437
"China’s state-run propaganda newspaper Global Times repeatedly gloated this weekend over the widespread destruction by radical leftists in the United States, claiming on Monday that “Chinese netizens are cheering” looting and vandalism.",1,0.957986,0.020594228,0.9704563,0.008949459,0.19336525,0.061527357,0.74510735,0.0007960583,0.00089368084,0.9983103,0.014725845,0.023203075,0.24848382,0.44967428,0.24453115,0.019381823,0.0075989515,0.9980919,0.00082634354,0.0010817299
"U.S. gun sales have soared this year, sparked by fears of social unrest because of the pandemic, violence seen on the streets of American cities during protests for racial justice, and the turbulence over the presidential election.",0,0.10239364,0.99670094,0.0027266159,0.00057245296,0.99883515,0.0007439231,0.00042094052,0.9153985,0.063505106,0.021096447,0.028931577,0.119161695,0.8225367,0.016547471,0.008251042,0.0045715095,0.00023127787,0.9952892,0.0027824221,0.0019283358
"Once powerful Hollywood producer Harvey Weinstein was charged in Los Angeles on Monday on sex crime charges just hours after he appeared in a New York court for the start of his rape trial, which has become a focal point for the #MeToo movement.",0,0.08444073,0.9948678,0.0048188837,0.00031335893,0.45038697,0.46084103,0.08877201,0.0023074932,0.0015000768,0.99619234,0.014558134,0.01898692,0.31561854,0.15710236,0.4888461,0.0048879436,0.07646647,0.9984579,0.00089685485,0.00064521714
"Last year, XFL Commissioner Oliver Luck noted that the XFL reached out to Kaepernick, but the former NFL player demanded absurdly high $20 million a season salary.",1,0.8871601,0.1477889,0.8459586,0.0062525547,0.6604688,0.24087232,0.098658815,0.008841854,0.18297574,0.80818236,0.016226012,0.029182225,0.39085332,0.33595833,0.21670172,0.011078386,0.0048615355,0.98877865,0.010492764,0.00072854816
"As the COVID-19 virus spreads in the USA and around the world, officials at the U.S. Centers for Disease Control and Prevention encourage people to work from home as a way to help cut back contagion.",0,0.08781395,0.9939306,0.004157225,0.0019122177,0.22570471,0.7732248,0.0010705416,0.12145313,0.5867972,0.2917497,0.012730142,0.029873509,0.5136108,0.3549638,0.07094219,0.017879548,0.008897703,0.003083434,0.0020249155,0.99489164
"Missouri State Auditor Nicole Galloway, who is running for governor, is accused of potentially misusing Missourians’ taxpayer dollars to her advance her political career.",0,0.19361885,0.99551374,0.0041844295,0.00030173094,0.00024562952,0.999313,0.00044142114,0.0033324468,0.031935237,0.9647322,0.007626297,0.007532098,0.056143958,0.49459687,0.42252722,0.011573574,0.009878913,0.99859256,0.00058623997,0.0008211828
Last week Trump posited in an interview that Iran had been poised to attack four American embassies before Soleimani was killed in a U.S. drone strike on Jan. 3.,0,0.16980791,0.99293983,0.0067267315,0.0003334651,0.9992016,0.0004702753,0.0003281465,0.0042946436,0.0040496034,0.9916558,0.017719952,0.012544494,0.21145496,0.1441707,0.6059559,0.008153957,0.00031194833,0.91359717,0.08574401,0.00065878115
"The issue isn't whether farmers need or deserve aid but whether we recognize that we are one society that must care for all its people, wherever they live and whatever their political allegiances.",0,0.52191955,0.0009748469,0.003428213,0.99559695,0.00088124495,0.92512316,0.07399561,0.017076198,0.21655248,0.76637137,0.008179334,0.010200024,0.08460288,0.16110873,0.7303588,0.005550159,0.32914343,0.27261782,0.01521535,0.7121669
"The United States is a failed democracy and a mafia state, the natural result of what happens when capitalism is deregulated.",1,0.96297866,0.0008386155,0.003105335,0.99605596,0.002208138,0.4690014,0.5287905,0.0036579752,0.007452988,0.988889,0.006158001,0.010356505,0.077063665,0.2566002,0.6434454,0.0063762786,0.014461377,0.99816567,0.00089449174,0.00093991956
"Biden and Bernie Sanders delivered pointed, somber speeches on the crisis as markets continued to dive and the administration's response came under criticism.",0,0.3477842,0.9931941,0.006169744,0.0006361317,0.99651575,0.001316111,0.0021680652,0.9956518,0.0023014261,0.0020468556,0.018095776,0.02143276,0.22315744,0.52311134,0.18127806,0.03292464,0.0002942277,0.9944337,0.003305463,0.002260915
President Donald Trump last month unveiled a “blueprint” to reduce drug prices by promoting the entry of cheaper rivals to existing drugs and giving private insurers more scope to negotiate prices.,0,0.15560022,0.9957266,0.003821519,0.00045192102,0.9994992,0.0003634147,0.00013739066,0.99745435,0.0009745787,0.0015711047,0.0067104637,0.017183408,0.42048633,0.39110333,0.15275253,0.011764023,0.030688487,0.024297403,0.03325826,0.94244426
"So you have the New York Times, the Tax Policy Center and — AND — the godless liars at PolitiFact admitting “Biden’s plan would mean higher taxes on average for all income groups,” and the ad is rated still “mostly false.”",1,0.9575891,0.004502192,0.9211261,0.0743717,0.0024955866,0.0029163635,0.99458814,0.00074385706,0.00047390346,0.9987822,0.38199043,0.12023642,0.35573614,0.02416399,0.11359072,0.004282276,0.83801806,0.9983846,0.0010417836,0.0005736672
The movement’s hysteric leader proceeded to hush the crowd so the mayor’s answer could be heard across the streets so they could vote him out next year if he bowed to their anarchic demands.,1,0.9670628,0.025868809,0.9415104,0.032620825,0.0045583346,0.09916486,0.89627683,0.011574774,0.032917436,0.9555079,0.008169015,0.008020254,0.05687445,0.4156921,0.50305176,0.0081924675,0.4555735,0.9983777,0.0010313159,0.0005909908
De Niro's Tribeca Festival Yanks Anti-Vaccination Film...,0,0.6355052,0.9765339,0.02131264,0.0021533857,4.037292e-05,4.417405e-05,0.99991536,0.0055025066,0.41204634,0.5824512,0.006905956,0.008035354,0.05195968,0.20201476,0.72627896,0.0048052636,0.99621296,0.010500117,0.9864108,0.0030890992
"In addition to calling for severe funding cuts to Seattle police, CHAZ protests have been oozing with socialist slogans, propaganda and demands.",1,0.9589978,0.023203805,0.9699574,0.0068387934,0.0004155013,0.99773645,0.001847987,0.0027558347,0.08975365,0.9074905,0.019154279,0.1124768,0.80867445,0.035309773,0.012637623,0.011747161,0.0014157764,0.99818915,0.0009215875,0.00088924024
"President Trump warned us “when the looting starts the shooting starts,” and, tragically, that is exactly what has happened.",1,0.88370687,0.008139627,0.8277666,0.16409382,0.0009562367,0.8922649,0.106778845,0.0008816773,0.0014807775,0.9976375,0.013601726,0.030131584,0.4345171,0.17910343,0.333536,0.009110141,0.4987283,0.8601435,0.13883948,0.0010170224
The dumbest person alive': Video reveals how painfully and dangerously wrong Trump has been about the coronavirus,1,0.95666295,0.002936111,0.4113769,0.58568704,0.0015777525,0.010460749,0.9879616,0.0045682783,0.8021265,0.19330522,0.016385483,0.012989778,0.07602756,0.497028,0.3761093,0.02145988,0.00048639634,0.9960044,0.0031127185,0.00088293414
"The unions and Democrats claim that money is the problem, even though the decrepit schools of Baltimore rank third in the U.S. for per-capita spending. ",1,0.86638975,0.056562867,0.94008416,0.003353006,0.63770694,0.3615876,0.00070544815,0.16496931,0.61186767,0.223163,0.025322067,0.30698663,0.6364876,0.01869484,0.0090497,0.0034591681,0.00026111735,0.9965378,0.0028752007,0.00058700674
The Age of Conspiracy Theories in which we are now immured has produced a kind of bastard offspring: the Shared Violent Fantasy. ,1,0.9600997,0.0012127904,0.003929555,0.99485767,0.00011088637,0.000495832,0.9993932,0.002340712,0.0016367154,0.99602246,0.013475599,0.014690666,0.13995694,0.108724326,0.71851116,0.004641366,0.961709,0.99769384,0.0013579236,0.0009483058
"By any sensible measure, the Trump administration is among the worst ever seen for respecting, valuing, and following science.",1,0.96372896,0.0008224921,0.0043817684,0.99479574,0.0014750465,0.044611678,0.95391333,0.00096937374,0.0011221449,0.9979085,0.012130645,0.030116715,0.38751298,0.17785051,0.38547072,0.006918374,0.0007683805,0.9981154,0.0005802626,0.0013042782
"Health care and education costs have also outpaced inflation, that has left many in the middle class struggling to pay their bills day-to day: More than 20% of middle-income households spend more than they earn, the report says.",0,0.079469495,0.9956695,0.0033165438,0.0010140332,0.9617407,0.036615096,0.0016441483,0.99867755,0.00095191883,0.00037045684,0.029795306,0.37280467,0.5813986,0.010238819,0.0032590248,0.0025035574,0.0063347784,0.32010418,0.5843176,0.09557824
"Right-wing President Jair Bolsonaro has strongly advocated the use of the hydroxychloroquine for early treatment of the coronavirus, echoing U.S. President Donald Trump.",0,0.11874656,0.99607784,0.003345496,0.00057664746,0.9892147,0.008986696,0.001798627,0.009888497,0.009666969,0.98044455,0.033616282,0.11775174,0.7670938,0.02716892,0.04652751,0.007841765,0.0011288959,0.0024252224,0.029680489,0.96789426
What will stop the hyper sexualization of our children by the counterfeit sexual freedom culture?,1,0.9621624,0.0010811727,0.0033672408,0.9955515,0.00033596967,0.9877802,0.01188377,0.0027930164,0.0030016045,0.9942054,0.0053804214,0.007821393,0.048879694,0.21161515,0.7203365,0.0059668124,0.40156755,0.9968239,0.0016135414,0.0015625951
"Some 300 Thais and foreigners in Thailand and elsewhere joined an online protest against racism on Sunday, adding their voices to global calls for justice for black American George Floyd who died in U.S. police custody in Minneapolis last month.",0,0.11598931,0.9976926,0.0017268617,0.0005806735,0.99044657,0.009439876,0.000113562826,0.9462141,0.049615305,0.0041705407,0.012876746,0.030836634,0.418784,0.32137936,0.20630378,0.0098194815,0.00030391332,0.9761238,0.009887543,0.013988617
"The idea of imposing a wealth tax on the richest Americans has elicited sharply divergent views across a spectrum of politicians, with President Donald Trump branding it socialist and progressive Democratic presidential contenders Senators Elizabeth Warren and Bernie Sanders prominently endorsing it.",0,0.1893384,0.18581647,0.81266207,0.0015215246,0.0044320864,0.010281669,0.98528624,0.020774564,0.0069369785,0.9722884,0.026713688,0.09946588,0.8167757,0.027195476,0.021697279,0.008151952,0.008260234,0.007648573,0.0012849966,0.9910665
"Even if the wealth tax projections fall short, Zandi believes Warren may still be able to make up the difference through other taxes in her plan, including those on corporations and employers.",0,0.10505593,0.9868199,0.012596204,0.0005838206,0.9981717,0.00078571826,0.0010426074,0.90984744,0.023298718,0.066853896,0.013522766,0.033151153,0.3872364,0.39962688,0.15142982,0.015033041,0.0056356792,0.0006598684,0.0009200184,0.9984201
"Despite a clear margin of victory for Biden, Trump has refused to concede.",0,0.08318365,0.99558157,0.0032055273,0.0012128839,0.00057894335,0.9980475,0.0013735218,0.043886274,0.20011689,0.7559968,0.08917511,0.43747723,0.4468423,0.011611595,0.010407363,0.004486442,0.00025535678,0.95346206,0.043743663,0.0027942066
"Physicians are fleeing the island as a financially strapped healthcare system, long treated less generously than the states under Medicaid and Medicare, squeezes their income.",1,0.9445032,0.017482286,0.9593761,0.02314164,0.00033517653,0.9993969,0.0002678537,0.05556832,0.9125667,0.031864997,0.007911893,0.02087975,0.31644484,0.4905102,0.15417825,0.010075102,0.00420389,0.9971739,0.0018449909,0.000981044
"The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text, suggesting the measure ends secret divorces – cases where Saudi men end a marriage without the knowledge of their former spouse.",0,0.11956931,0.99688405,0.0026225,0.00049344153,0.08960567,0.9029618,0.0074325064,0.091604665,0.52508914,0.3833062,0.008348664,0.009523292,0.110596254,0.1921472,0.6746913,0.0046932893,0.00031561858,0.0058825826,0.9921634,0.0019539623
"Minhaj, who used to appear on “The Daily Show” before getting his own Netflix series, “Patriot Act,” last year, aired an episode in February in which he broke down the often confusing but debilitating problem of crushing student loan debt in the United States.",1,0.80045885,0.10306274,0.8945268,0.0024104796,0.9002908,0.08796108,0.0117480755,0.0010366088,0.0009853,0.99797815,0.009848016,0.015434675,0.19701833,0.45919022,0.30781478,0.010694001,0.55082494,0.96822506,0.016934453,0.014840489
An Oklahoma Democrat elected Tuesday will make history as the first Muslim in the Oklahoma Legislature and the first nonbinary legislator in America.,0,0.09707169,0.9968015,0.0024537009,0.00074480864,0.00035290606,0.9978058,0.0018413649,0.0025152657,0.9558788,0.04160591,0.385676,0.36481497,0.16345118,0.013350888,0.069755614,0.0029513075,0.0024435844,0.00047424654,0.0013792578,0.9981464
"Malaysia’s health ministry called on Thursday for mass gatherings to be postponed after at least 12 coronavirus cases were linked to a three-day religious event in the capital attended by some 10,000 people from several countries.",0,0.063279554,0.99731135,0.0018851489,0.00080357416,0.99834156,0.0015885701,6.9848844e-05,0.4966334,0.39684838,0.10651823,0.009430096,0.0089979125,0.08826119,0.29447964,0.5919446,0.0068866108,0.00028431835,0.004034723,0.9911509,0.0048143915
"Since taking office in 2017, Trump has worked with his Republican allies in Congress to make the U.S. tax system even friendlier to the wealthy and large corporations while leaving working- and middle-class families in the dust.",1,0.534597,0.73037297,0.26810214,0.0015249166,0.18924426,0.012386452,0.7983693,0.112329856,0.020731954,0.86693823,0.009213291,0.03712193,0.8742815,0.056982905,0.01501043,0.007389914,0.000267594,0.025262188,0.00092376774,0.97381413
"We don’t need to embrace full-on socialism communism, and Ocasio-Cortez is swift to say that, but the floor needs to come up and the ceiling needs to come down.",0,0.76314735,0.0005689962,0.0054117767,0.99401927,0.0024175767,0.8472091,0.1503733,0.0015484756,0.010425685,0.98802584,0.010859404,0.035870638,0.4093361,0.29474902,0.24007998,0.009104819,0.38752192,0.0698057,0.06446806,0.8657262
"Trump, who has been critical of the Iraq war, in a tweet called Powell “a real stiff.” Powell is the latest former top military officer to rebuke Trump in the wake of sweeping mass protests aimed at fighting racial injustice spurred by the May 25 death of an unarmed black man in Minnesota.",0,0.0910969,0.9968677,0.0027189527,0.00041335766,0.0062828134,0.23326284,0.76045436,0.00037958697,0.0007175756,0.9989028,0.006923071,0.0083036525,0.110420465,0.46095437,0.40416363,0.009234838,0.017884903,0.9986933,0.00074407354,0.00056264526
But it’s getting increasingly difficult to maintain the myth that the enormous wealth inequality in not just American society but the entire world somehow reflect a system that’s fairly rewarding people for their talent and labor.,1,0.78874576,0.00049256056,0.009748371,0.9897591,0.0068005836,0.006042689,0.9871567,0.00071601116,0.0047034943,0.99458045,0.020013941,0.053708997,0.48651114,0.20456275,0.22947764,0.0057254755,0.42534426,0.9932985,0.0018965172,0.0048051304
"Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States",1,0.3685887,0.9974431,0.0020861553,0.00047069232,0.9992453,0.00057906355,0.00017573846,0.00623186,0.0034261746,0.990342,0.12673856,0.045252617,0.16485864,0.0412698,0.61217815,0.009702248,0.015206997,0.9188797,0.07970907,0.0014111823
"Now, with Democrats in control of the House of Representatives after the midterm elections, and with states like New York and Virginia among others pushing boundaries on abortion to extremes, the Republicans in Congress is rolling out a long-term push to force the Democrats to hold a vote on the bill.",0,0.3062301,0.01564148,0.9770315,0.0073270337,0.0077556907,0.18503049,0.8072137,0.0032865074,0.016727973,0.9799856,0.025153693,0.11946512,0.8058572,0.027708368,0.016112635,0.0057030097,0.0019006036,0.9389016,0.045033496,0.01606498
Rowe then dismantled each of Atkins’ unsubstantiated points. He lambasted celebrities for constantly broadcasting their political opinions as though their views have any impact on most Americans.,1,0.9723823,0.007173074,0.97743875,0.015388228,0.0053700325,0.22081603,0.773814,0.00047164984,0.0012897829,0.99823856,0.013630372,0.013539456,0.10357201,0.6177795,0.22811513,0.023363532,0.079099536,0.9975993,0.0010271439,0.0013735205
Democrats are shortsighted if they simply believe that creating new limits on gun ownership will increase Americans’ safety.,1,0.97254306,0.000665776,0.010571827,0.98876244,0.0032221414,0.4762378,0.52054006,0.0004138486,0.0018826538,0.9977035,0.010484937,0.038430106,0.41670954,0.22828063,0.29643506,0.009659752,0.0007680166,0.9963037,0.0012690967,0.0024272862
"Voting in quasi-militarized settings was not confined to the nation’s capital. In Philadelphia, on election eve, the mayor announced a curfew that was slated to take effect an hour before its polls closed, but subsequently delayed it after an outcry by other city officials and activists. ",1,0.1018852,0.99623895,0.0034298252,0.00033127458,0.0024551465,0.995417,0.0021278912,0.010321089,0.14536628,0.84431267,0.02572173,0.033580847,0.35966772,0.14148581,0.43503994,0.004503984,0.003552587,0.9256766,0.073617265,0.00070617424
"The U.S. ambassador to Germany, Richard Grenell, doubled down on his defense of Vice President Mike Pence as Democratic presidential candidate Pete Buttigieg appears to have tried to put the feud with Grenell to rest.",0,0.29220325,0.9968035,0.0027273032,0.00046909248,0.7892402,0.037484504,0.17327537,0.01114538,0.011536854,0.9773178,0.015391667,0.022654641,0.29759815,0.42366293,0.22460634,0.016086314,0.0005848383,0.99858546,0.0008469729,0.00056760054
Trump broadcasts his utter ignorance in the face of the coronavirus outbreak,1,0.9736501,0.0007568649,0.032684162,0.9665589,0.018034745,0.007335599,0.97462964,0.002200871,0.0021725062,0.9956267,0.012637043,0.011252725,0.064951405,0.56719214,0.3232754,0.020691285,0.00024541345,0.99836737,0.000930803,0.0007018669
"In a country where gun ownership and firearms training are seen by the far right as inalienable, all-American freedoms, the military is a ripe breeding ground for disaffected men looking for individual empowerment, a sense of belonging, and just such training.",1,0.96247756,0.0009270399,0.0041252174,0.9949477,0.00093167817,0.7427721,0.2562962,0.00054212706,0.009267703,0.9901902,0.04746055,0.30384517,0.5985908,0.015233278,0.031881668,0.002988516,0.051382784,0.003964145,0.00069255964,0.9953433
"Few would consider a global pandemic reason to celebrate. In fact, many people are suffering, such as those out of work or others who were near retirement and now thrust back into a grueling role. But the pandemic does provide all of us an opportunity to rethink our life philosophies, and reorder our priorities.",1,0.68309414,0.0006972402,0.0065836296,0.99271905,0.0002613501,0.9985251,0.0012136325,0.0035953084,0.012005655,0.98439896,0.019252924,0.13933113,0.7728265,0.0434635,0.019823693,0.005302334,0.39403403,0.81855625,0.008243526,0.17320018
"The fact that many Democratic women are no longer convinced that a woman can beat Trump, and are supporting white men for reasons of electability, is a tragedy. ",0,0.6735517,0.00065564876,0.0068592927,0.992485,0.0020157574,0.44977373,0.54821044,0.0003772738,0.0041421256,0.99548066,0.0072931005,0.014620866,0.17938755,0.42906877,0.3603382,0.009291492,0.0006718446,0.997405,0.0009586458,0.001636357
"“The goal is to send a message of peace,” the 22-year-old claimed. He insisted that the original idea was to show a man stealing inexpensive goods and showing a similar scenario to George Floyd’s death, with a police officer on the thief’s neck.",0,0.49697924,0.9731573,0.026093094,0.0007496522,0.0032422452,0.8862069,0.110550836,0.0015203262,0.0051613827,0.9933183,0.012755956,0.01432068,0.1629647,0.32946688,0.47230473,0.008187022,0.4934019,0.5689767,0.25321075,0.17781253
"Betsey Stevenson, an economics professor at the University of Michigan and another of the signatories on the Warren funding letter, said Warren’s plan shows it is possible to pay for Medicare for All without raising middle class taxes.",0,0.06535541,0.99725085,0.0021811696,0.00056807086,0.07890426,0.9197156,0.0013802069,0.098201744,0.82347554,0.078322664,0.0094790235,0.012139689,0.18419254,0.24112478,0.5447973,0.008266695,0.032882653,0.00086240814,0.98746055,0.011677031
"Group of 20 finance ministers agreed on Sunday to compile common rules to close loopholes used by global tech giants such as Facebook to reduce their corporate taxes, a final communique issued by the bloc showed on Sunday.",0,0.14627127,0.99737585,0.0021555081,0.00046867278,0.99972373,0.00022734246,4.8829257e-05,0.99817514,0.00071909226,0.0011057887,0.008948364,0.008354617,0.097034074,0.27348343,0.6058235,0.006355982,0.00028178247,0.0011344246,0.99243164,0.006433898
"In the case of student debt cancellation, they also force people to make painful choices: Does a young couple put off getting married to get their student debt reduced? Do they wait another year before taking good jobs, so that they qualify? Must a struggling young person stay away from his parents’ home and couch-surf for a year to obtain the benefit?",1,0.9071099,0.0025315757,0.24645105,0.7510174,0.00024985382,0.99898607,0.00076409563,0.004245223,0.9001218,0.095632926,0.024161713,0.06647797,0.6239149,0.18085171,0.08593352,0.018660203,0.33028585,0.997324,0.0014858184,0.0011902014
That’s why a new proposal from a bevy of progressive lawmakers comes as a welcome and innovative addition to the policy arsenal: increasing the corporate tax rate in accordance with the gap between CEO pay and median worker pay.,1,0.84991616,0.056615587,0.9407401,0.0026442236,0.9220063,0.015031422,0.062962316,0.027585678,0.012932495,0.9594818,0.016828433,0.083284386,0.7892823,0.058574043,0.047591962,0.0044389134,0.11286479,0.00061384105,0.0004528488,0.99893326
New York state Sen. Jacobs serves as one of the many Republican congressional primary candidates for New York’s 27th congressional district seat after former Rep. Chris Collins (R-NY) resigned after accusations of insider trading.,0,0.063768245,0.9967886,0.0023466668,0.00086471724,0.0016450043,0.99821436,0.00014069883,0.0021989169,0.0037819631,0.99401915,0.026667137,0.039056674,0.61979556,0.093408,0.21601099,0.005061707,0.00034139492,0.9864796,0.013044406,0.0004760262
Rowling then went on to explain that she has several charities that cater to at-risk women and children and the radical trans movement is only putting these vulnerable people at still more risk of being abused at the hands of men claiming to be women.,1,0.87468964,0.021724587,0.95996267,0.018312775,0.023470059,0.36725786,0.60927206,0.0039983517,0.004725276,0.9912764,0.011959482,0.013726994,0.16637394,0.41492614,0.38139692,0.011616593,0.07331905,0.02145243,0.50715023,0.47139737
"Research shows combining vaccine misinformation with alternative medicine, homeopathy and diet content this way is one of the most pervasive and persuasive techniques used by anti-vaccination advocates to forward their agenda.",0,0.28717265,0.0038764887,0.66389817,0.33222535,0.008688442,0.22459424,0.7667173,0.0031479618,0.0027269307,0.9941251,0.024579845,0.16812134,0.73706037,0.03089997,0.035679992,0.003658511,0.18316302,0.99722713,0.0014405319,0.0013323028
"Ocasio-Cortez, sworn in as Congress’ youngest member on Thursday, is one of a number of Democrats who backs the Green New Deal -- which aims to combat both climate change and income inequality with a massive and costly economic overhaul.",0,0.06403082,0.99456537,0.0046632746,0.0007713458,0.00090556033,0.9982948,0.0007996924,0.0025778397,0.04531902,0.9521032,0.009429469,0.010389275,0.0837537,0.6219513,0.2596376,0.014838718,0.00050443714,0.0015056246,0.001815105,0.9966793
"But COVID-19 is shaking her views. The woman who would identify herself only as Stephanie, citing a fear of reprisals from committed anti-vaxxers, says she is now 50:50 on taking a vaccine should one be discovered for the respiratory disease caused by the new coronavirus.",0,0.10515122,0.99688196,0.002781515,0.00033658659,0.0006503052,0.99897885,0.00037089386,0.0040523577,0.9264164,0.06953121,0.011456308,0.024574986,0.23716888,0.3781312,0.340369,0.008299717,0.20383726,0.9611028,0.036805283,0.0020919316
The news coverage of the explosion of wealth among billionaires has been widespread because of the contrast with working Americans experiencing staggering layoffs.,0,0.3394599,0.13555387,0.8625012,0.0019449696,0.01310583,0.054835577,0.9320586,0.0649046,0.02407138,0.91102403,0.02058814,0.12979494,0.8186835,0.017157529,0.010257468,0.0035184282,0.026784437,0.989995,0.0047698896,0.005235058
"Cartwright, who represents Pennsylvania’s eighth congressional district, launched a campaign ad recently, claiming that Bognet would eliminate health insurance coverage for millions of Americans.",1,0.33754256,0.9876694,0.012052724,0.00027783285,0.00033160654,0.99938893,0.00027948557,0.009330773,0.012384253,0.9782849,0.006969504,0.008534427,0.115463115,0.40819064,0.4522018,0.008640598,0.00055377587,0.98839253,0.011144779,0.00046275434
"Russia and China are working to develop a coronavirus vaccine and Beijing has handed over the genome of the virus to Moscow, a Russian diplomatic mission in China said on Wednesday.",0,0.096401215,0.99733716,0.0018174511,0.0008453404,0.99954295,0.0003981304,5.903284e-05,0.9769974,0.020131288,0.0028713287,0.03701685,0.049484327,0.68231666,0.05911548,0.16715929,0.0049073156,0.00027717053,0.000945586,0.9969151,0.0021393192
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.",0,0.6689296,0.9974004,0.0021728072,0.00042686277,0.001607069,0.9947653,0.0036276346,0.0020257991,0.9957754,0.002198856,0.007958577,0.0074265683,0.069599055,0.3405709,0.56737584,0.007069033,0.000774555,0.9975682,0.0019320113,0.0004998381
Shupe acknowledged achieving the first “non-binary” sex designation was a win for the radical LGBTQ lobby.,1,0.82577163,0.08022396,0.9159973,0.0037787538,0.0027581363,0.14202097,0.85522085,0.00086989166,0.0043406878,0.9947895,0.0118557075,0.025580028,0.3476199,0.19724332,0.4119175,0.0057834852,0.054191552,0.00046776247,0.0010367763,0.99849546
Florida student says high school rejected pro-life club for 'controversial' views.,1,0.6708794,0.9965546,0.0028577698,0.0005875476,0.00022416089,0.9996989,7.697077e-05,0.003935552,0.9954912,0.00057323714,0.05173808,0.10498225,0.3466283,0.052689068,0.43850535,0.0054569254,0.0002903551,0.036140293,0.9610881,0.0027715468
"The Trump administration has repeatedly said there is an ongoing “crisis” at the southern border and sought to deter migrants, many of whom were Central American families, from making the journey.",1,0.23998883,0.9966101,0.002956902,0.00043291674,0.050696123,0.42301187,0.526292,0.010394881,0.6620998,0.32750532,0.017834269,0.051745486,0.8655042,0.035542145,0.021149395,0.008224446,0.0012771733,0.9954216,0.0038745436,0.0007038413
"This prohibition is but the first portion of the implementation of I-1639, the gun control initiative pushed by millionaires and billionaires and passed by voters on November 6, 2018.",0,0.2006647,0.9962442,0.0033318833,0.00042395224,0.004285684,0.9938121,0.0019021651,0.040985025,0.09490207,0.864113,0.009417723,0.013213635,0.14076033,0.17904627,0.65213984,0.005422198,0.027447438,0.061333902,0.89565957,0.043006565
"Trump's latest thinking on the task force, created in January to coordinate the response to the virus, came a day after Vice President Mike Pence and other officials said the group's work would be transferred to federal agencies as soon as this month. The idea drew fire from critics who said it was too soon to disband the group.",0,0.29177597,0.9968579,0.0028231833,0.00031895767,0.042893037,0.8664992,0.090607814,0.2624135,0.4864977,0.25108874,0.011197224,0.011194065,0.18039507,0.2586027,0.53207564,0.0065352865,0.00038379696,0.9967405,0.00273799,0.0005214827
"Since then, drip by drip, other parts of the federal government have had their online content trimmed to omit mention of lesbian, gay, bisexual, transgender and queer people.",1,0.9651689,0.8966058,0.10240926,0.0009848955,0.00026431395,0.99932015,0.00041558713,0.008438907,0.0102401925,0.9813209,0.25609365,0.45752373,0.2631386,0.006677411,0.013458452,0.0031081834,0.0204526,0.5012874,0.49582952,0.0028830857
"In a roughly 10-minute speech, Biden celebrated his Super Tuesday wins and hit on talking points including affordable health care, access to rural health care, climate change, gun control and reducing student loan debt.",1,0.5868662,0.99315476,0.0064224848,0.00042275057,0.00020485061,0.99947304,0.0003221643,0.039214738,0.6480004,0.31278488,0.016718106,0.023304114,0.23188981,0.55960983,0.13201065,0.036467467,0.00032240208,0.0007360922,0.00028901774,0.9989749
"Nevertheless, The Jesus Is King crooner launched his presidential campaign on Sunday in South Carolina where he railed against progressive policies such as abortion and gun control.",1,0.9377418,0.026634675,0.9683533,0.0050120405,0.0016429325,0.9587123,0.039644822,0.0028499356,0.0038173972,0.9933327,0.009928305,0.010407305,0.0898465,0.5509785,0.3249901,0.013849391,0.011964547,0.96467173,0.003415612,0.03191263
